date,name,code,title,rating,target_price,institution,url,2025-盈利预测-收益,2025-盈利预测-市盈率,2026-盈利预测-收益,2026-盈利预测-市盈率,2027-盈利预测-收益,2027-盈利预测-市盈率
2017-10-27,贵州茅台,600519,旺季放量业绩大超预期，或带动消费龙头估值全面提升,买入,,东吴证券,,,,,,,
2017-10-27,贵州茅台,600519,发货迅速、需求强劲推动业绩高于预期；买入（位于强力买入名单）,买入,,高华证券,,,,,,,
2017-10-27,贵州茅台,600519,三季度财报点评：不断超预期,买入,,东兴证券,,,,,,,
2017-10-27,贵州茅台,600519,3Q17 result strong beat; reiterating Buy,买入,,德意志银行,,,,,,,
2017-10-24,000001,000001,三季报点评：业绩符合预期，资产状况稳定，零售转型显著,买入,,群益证券,,,,,,,
2017-10-24,000001,000001,平安银行三季报点评：零售转型持续推进；资产质量稳定,买入,,太平洋,,,,,,,
2017-10-22,000001,000001,三季报点评：零售转型成效显现，资产质量好转可期,增持,,东吴证券,,,,,,,
2017-10-16,贵州茅台,600519,贵州茅台跟踪点评：量增价稳，三季报乐观，上调盈利预测和目标价至660,买入,,太平洋,,,,,,,
2017-10-13,贵州茅台,600519,贵州茅台跟踪点评：量增价稳，三季报乐观，上调盈利预测和目标价至660元,买入,,太平洋,,,,,,,
2017-10-06,贵州茅台,600519,3Q preview:strong sales growth withhigh visibility;reiterating Buy,买入,,德意志银行,,,,,,,
2017-09-25,贵州茅台,600519,Channel check feedback: fighting with channel stocking,买入,,德意志银行,,,,,,,
2017-08-16,贵州茅台,600519,Increasing ex-factory supply; sales growth to speed up in 3Q17,买入,,德意志银行,,,,,,,
2017-08-14,000001,000001,零售突破，对公做精,买入,,交银国际证券,,,,,,,
2017-08-14,000001,000001,半年报点评：业绩增长平稳，资产品质整体可控,买入,,群益证券,,,,,,,
2017-08-14,000001,000001,2017年中报点评：业绩表现低于预期,增持,,东莞证券,,,,,,,
2017-08-12,000001,000001,中期业绩发布会交流纪要：零售转型启航，不良处置力度加大,增持,,东吴证券,,,,,,,
2017-08-11,000001,000001,平安银行半年报点评：不良率小幅上升；零售业务贡献度继续提升,买入,,太平洋,,,,,,,
2017-08-04,000001,000001,可转债如转股预计提升18年核心CAR约1个百分点,买入,,交银国际证券,,,,,,,
2017-08-04,贵州茅台,600519,上半年无量业绩优异，下半年放量+低基数业绩加速增长,买入,,东吴证券,,,,,,,
2017-05-18,000001,000001,息差环比降幅大，不良生成速度放缓,买入,,交银国际证券,,,,,,,
2017-04-25,000001,000001,2017年一季报点评：负债成本上升显著，不良率持平,增持,,东莞证券,,,,,,,
2017-03-22,000001,000001,年报点评：营收符合预期，资产质量有改善趋势,增持,,华融证券,,,,,,,
2017-03-20,000001,000001,2016年年报点评：业绩低于预期，估值水平低于同业,增持,,东莞证券,,,,,,,
2017-03-07,000001,000001,零售金融盈利贡献度大幅提升，息差环比回升,买入,,交银国际证券,,,,,,,
